time_s,j0,j1,j2,j3,j4,j5,j6
1.284000,-0.778462,-0.778462,-0.778462,-0.778462,-0.778462,-0.778462,-0.778462
1.285000,-0.780430,-0.780430,-0.780430,-0.780430,-0.780430,-0.780430,-0.780430
1.286000,-0.782391,-0.782391,-0.782391,-0.782391,-0.782391,-0.782391,-0.782391
1.287000,-0.784343,-0.784343,-0.784343,-0.784343,-0.784343,-0.784343,-0.784343
1.288000,-0.786288,-0.786288,-0.786288,-0.786288,-0.786288,-0.786288,-0.786288
1.289000,-0.788226,-0.788226,-0.788226,-0.788226,-0.788226,-0.788226,-0.788226
1.290000,-0.790155,-0.790155,-0.790155,-0.790155,-0.790155,-0.790155,-0.790155
1.291000,-0.792077,-0.792077,-0.792077,-0.792077,-0.792077,-0.792077,-0.792077
1.292000,-0.793990,-0.793990,-0.793990,-0.793990,-0.793990,-0.793990,-0.793990
1.293000,-0.795896,-0.795896,-0.795896,-0.795896,-0.795896,-0.795896,-0.795896
1.294000,-0.797794,-0.797794,-0.797794,-0.797794,-0.797794,-0.797794,-0.797794
1.295000,-0.799685,-0.799685,-0.799685,-0.799685,-0.799685,-0.799685,-0.799685
1.296000,-0.801567,-0.801567,-0.801567,-0.801567,-0.801567,-0.801567,-0.801567
1.297000,-0.803441,-0.803441,-0.803441,-0.803441,-0.803441,-0.803441,-0.803441
1.298000,-0.805308,-0.805308,-0.805308,-0.805308,-0.805308,-0.805308,-0.805308
1.299000,-0.807166,-0.807166,-0.807166,-0.807166,-0.807166,-0.807166,-0.807166
1.300000,-0.809017,-0.809017,-0.809017,-0.809017,-0.809017,-0.809017,-0.809017
1.301000,-0.810860,-0.810860,-0.810860,-0.810860,-0.810860,-0.810860,-0.810860
1.302000,-0.812694,-0.812694,-0.812694,-0.812694,-0.812694,-0.812694,-0.812694
1.303000,-0.814521,-0.814521,-0.814521,-0.814521,-0.814521,-0.814521,-0.814521
1.304000,-0.816339,-0.816339,-0.816339,-0.816339,-0.816339,-0.816339,-0.816339
1.305000,-0.818150,-0.818150,-0.818150,-0.818150,-0.818150,-0.818150,-0.818150
1.306000,-0.819952,-0.819952,-0.819952,-0.819952,-0.819952,-0.819952,-0.819952
1.307000,-0.821746,-0.821746,-0.821746,-0.821746,-0.821746,-0.821746,-0.821746
1.308000,-0.823533,-0.823533,-0.823533,-0.823533,-0.823533,-0.823533,-0.823533
1.309000,-0.825311,-0.825311,-0.825311,-0.825311,-0.825311,-0.825311,-0.825311
1.310000,-0.827081,-0.827081,-0.827081,-0.827081,-0.827081,-0.827081,-0.827081
1.311000,-0.828842,-0.828842,-0.828842,-0.828842,-0.828842,-0.828842,-0.828842
1.312000,-0.830596,-0.830596,-0.830596,-0.830596,-0.830596,-0.830596,-0.830596
1.313000,-0.832341,-0.832341,-0.832341,-0.832341,-0.832341,-0.832341,-0.832341
1.314000,-0.834078,-0.834078,-0.834078,-0.834078,-0.834078,-0.834078,-0.834078
1.315000,-0.835807,-0.835807,-0.835807,-0.835807,-0.835807,-0.835807,-0.835807
1.316000,-0.837528,-0.837528,-0.837528,-0.837528,-0.837528,-0.837528,-0.837528
1.317000,-0.839240,-0.839240,-0.839240,-0.839240,-0.839240,-0.839240,-0.839240
1.318000,-0.840945,-0.840945,-0.840945,-0.840945,-0.840945,-0.840945,-0.840945
1.319000,-0.842640,-0.842640,-0.842640,-0.842640,-0.842640,-0.842640,-0.842640
1.320000,-0.844328,-0.844328,-0.844328,-0.844328,-0.844328,-0.844328,-0.844328
1.321000,-0.846007,-0.846007,-0.846007,-0.846007,-0.846007,-0.846007,-0.846007
1.322000,-0.847678,-0.847678,-0.847678,-0.847678,-0.847678,-0.847678,-0.847678
1.323000,-0.849340,-0.849340,-0.849340,-0.849340,-0.849340,-0.849340,-0.849340
1.324000,-0.850994,-0.850994,-0.850994,-0.850994,-0.850994,-0.850994,-0.850994
1.325000,-0.852640,-0.852640,-0.852640,-0.852640,-0.852640,-0.852640,-0.852640
1.326000,-0.854277,-0.854277,-0.854277,-0.854277,-0.854277,-0.854277,-0.854277
1.327000,-0.855906,-0.855906,-0.855906,-0.855906,-0.855906,-0.855906,-0.855906
1.328000,-0.857527,-0.857527,-0.857527,-0.857527,-0.857527,-0.857527,-0.857527
1.329000,-0.859139,-0.859139,-0.859139,-0.859139,-0.859139,-0.859139,-0.859139
1.330000,-0.860742,-0.860742,-0.860742,-0.860742,-0.860742,-0.860742,-0.860742
1.331000,-0.862337,-0.862337,-0.862337,-0.862337,-0.862337,-0.862337,-0.862337
1.332000,-0.863923,-0.863923,-0.863923,-0.863923,-0.863923,-0.863923,-0.863923
1.333000,-0.865501,-0.865501,-0.865501,-0.865501,-0.865501,-0.865501,-0.865501
1.334000,-0.867071,-0.867071,-0.867071,-0.867071,-0.867071,-0.867071,-0.867071
1.335000,-0.868632,-0.868632,-0.868632,-0.868632,-0.868632,-0.868632,-0.868632
1.336000,-0.870184,-0.870184,-0.870184,-0.870184,-0.870184,-0.870184,-0.870184
1.337000,-0.871727,-0.871727,-0.871727,-0.871727,-0.871727,-0.871727,-0.871727
1.338000,-0.873262,-0.873262,-0.873262,-0.873262,-0.873262,-0.873262,-0.873262
1.339000,-0.874789,-0.874789,-0.874789,-0.874789,-0.874789,-0.874789,-0.874789
1.340000,-0.876307,-0.876307,-0.876307,-0.876307,-0.876307,-0.876307,-0.876307
1.341000,-0.877816,-0.877816,-0.877816,-0.877816,-0.877816,-0.877816,-0.877816
1.342000,-0.879316,-0.879316,-0.879316,-0.879316,-0.879316,-0.879316,-0.879316
1.343000,-0.880808,-0.880808,-0.880808,-0.880808,-0.880808,-0.880808,-0.880808
